customer_id,age,income,employment_years,loan_amount,loan_tenure,emi,credit_utilization,num_loans,past_due_30,past_due_60,past_due_90,default_flag
1744,33,92853,23,1009748,24,36846,0.91,5,3,2,0,0
1745,46,50739,3,779672,36,55494,0.11,2,0,0,0,0
1746,42,49785,3,1113597,24,47037,1.08,0,3,2,0,0
1747,59,100016,12,1823799,60,49130,0.31,0,1,0,1,1
1748,22,147681,24,498781,24,19504,0.69,3,1,1,0,0
1749,58,81253,12,491259,24,47728,0.79,5,3,0,0,0
1750,59,106128,17,778510,24,32041,0.24,5,3,0,0,0
1751,46,142581,23,114361,12,12715,1.17,3,1,1,0,0
1752,35,125966,1,846787,48,23803,0.61,0,3,1,0,0
1753,54,114352,32,1197417,24,5370,0.12,3,3,0,0,0
1754,62,92154,18,754364,24,3908,1.13,3,2,2,0,0
1755,64,123297,8,1344876,60,54672,0.72,3,2,1,0,0
1756,60,53346,27,210786,60,39075,0.85,3,3,0,0,0
1757,31,127138,34,591486,36,55648,0.65,3,3,1,0,0
1758,23,65772,9,379095,36,23134,1.01,4,2,2,0,0
1759,26,55149,0,969156,60,46065,0.09,4,2,0,0,0
1760,29,101700,20,1535417,48,51649,0.36,5,3,0,1,1
1761,26,111758,8,1357042,36,58143,0.59,5,2,2,0,0
1762,29,143447,14,1577774,48,5587,0.14,4,1,2,1,1
1763,59,20695,34,1641604,60,32023,0.86,0,0,0,0,0
1764,51,54169,4,1364530,36,47153,0.5,2,1,2,1,1
1765,52,62947,21,960175,24,4413,0.36,0,2,2,0,0
1766,61,60865,22,984073,60,54952,0.05,5,1,0,0,0
1767,32,119501,6,1356884,36,27038,0.88,4,0,1,0,0
1768,28,75410,22,1198431,48,24555,1.01,0,2,2,0,0
1769,28,118754,24,784480,48,12952,0.5,2,1,1,0,0
1770,48,105895,26,1911791,36,5457,0.7,3,1,1,0,0
1771,40,65705,5,171701,48,10464,0.31,1,0,1,0,0
1772,27,130700,33,542281,36,58121,0.77,4,2,2,0,0
1773,31,88914,8,1438767,36,3150,0.06,4,3,0,0,0
1774,40,16881,32,1894479,48,49305,0.61,2,2,0,0,0
1775,36,62365,5,1209347,12,34264,0.79,3,0,0,0,0
1776,24,94211,30,1104739,24,42222,1.11,3,0,0,0,0
1777,26,56198,33,1030591,60,49553,0.49,1,0,0,0,0
1778,42,115649,28,898503,24,56359,0.93,3,0,0,1,1
1779,46,54553,13,1114641,60,46349,0.74,2,3,1,0,0
1780,23,137778,14,1483043,60,34786,1.12,5,2,1,0,0
1781,61,132018,7,1864126,24,11808,0.51,3,2,1,0,0
1782,62,47766,25,954401,36,54330,0.42,5,1,2,0,0
1783,34,47006,20,395600,48,51136,1.07,5,3,2,0,0
1784,31,46422,27,547721,12,40345,0.11,2,3,2,0,0
1785,38,131590,3,298924,12,6081,0.21,4,1,0,0,0
1786,32,27205,15,753708,12,41222,0.14,4,1,1,0,0
1787,43,131477,21,1904162,24,59755,1.02,4,2,2,0,0
1788,32,43202,11,1990711,24,10933,0.06,0,2,1,0,0
1789,33,76692,15,594517,36,4671,1.04,4,2,0,0,0
1790,45,35855,28,1413307,12,45739,0.57,2,3,1,1,1
1791,39,40095,17,1873334,36,49738,0.05,1,3,0,0,0
1792,56,64241,9,1410433,12,33217,0.51,3,1,2,1,1
1793,28,118119,17,1780933,24,41155,0.26,4,0,0,0,0
1794,49,67003,0,595389,48,41601,0.77,0,0,0,0,0
1795,52,109837,20,1663255,48,21008,0.83,5,0,1,0,0
1796,64,109283,0,256935,48,23883,0.61,0,0,0,0,0
1797,38,138805,14,1171299,48,35282,0.1,2,0,2,0,0
1798,26,108846,3,1324869,60,34974,0.8,1,2,2,0,0
1799,38,37927,19,240477,12,35715,1.02,4,1,0,0,0
1800,39,135589,9,1264596,48,45401,0.88,4,0,1,0,0
1801,42,130657,22,1985272,60,17380,1.0,0,0,2,0,0
1802,57,81630,33,350065,60,20212,0.28,2,0,2,0,0
1803,52,119428,32,1564363,60,30174,1.07,0,2,0,0,0
1804,61,137035,33,520223,36,8861,0.42,0,0,0,0,0
1805,23,141244,9,1913468,36,8094,0.07,1,1,2,0,0
1806,48,84518,19,1609750,60,41113,1.02,2,2,0,1,1
1807,30,96326,0,464287,48,53319,1.13,1,2,0,0,0
1808,55,135243,12,771478,12,48728,0.8,2,3,2,1,1
1809,49,27748,0,229354,24,26363,0.32,4,3,1,0,0
1810,35,149164,4,1714589,36,24310,0.34,3,2,1,0,0
1811,53,68311,15,370589,48,41300,0.59,5,0,2,0,0
1812,27,37692,14,786427,48,56808,1.08,3,0,0,0,0
1813,32,139954,27,1442928,24,7943,0.22,2,0,2,0,0
1814,50,145035,30,1546608,24,16569,1.0,3,0,2,0,0
1815,41,94507,22,1467003,48,44616,0.38,0,3,0,0,0
1816,51,95152,16,135779,24,10793,0.98,4,1,1,0,0
1817,44,19926,33,1101636,48,40207,1.11,5,2,1,1,1
1818,40,18969,12,700094,24,27287,0.54,5,0,0,1,1
1819,57,50733,13,1374451,24,35971,0.47,5,3,2,0,0
1820,24,84855,10,389974,48,58152,0.97,4,1,0,0,0
1821,48,56743,27,1738735,60,44351,0.66,3,2,2,0,0
1822,64,145193,31,595007,48,49179,0.84,5,2,0,0,0
1823,40,122445,34,1671980,12,33369,0.77,5,2,0,0,0
1824,44,35323,30,1613159,24,25023,0.23,2,0,1,0,0
1825,52,31428,16,600613,36,58841,1.02,0,2,1,0,0
1826,61,49578,8,990101,24,47885,0.28,2,0,0,0,0
1827,56,101486,9,1034943,12,25897,1.12,3,1,0,0,0
1828,54,79140,7,1113127,36,25010,0.34,4,3,1,0,0
1829,56,122325,20,405431,36,42154,0.89,4,3,2,0,0
1830,22,98829,12,1384998,48,37899,0.38,2,3,1,1,1
1831,35,21364,4,534405,60,58286,0.42,1,2,2,0,0
1832,54,143867,5,65141,48,22114,0.41,2,3,1,0,0
1833,56,146763,29,380057,36,21050,0.91,1,1,1,0,0
1834,26,110598,30,870047,36,51701,0.69,2,0,2,0,0
1835,59,72062,16,1744922,60,23125,1.07,1,3,0,0,0
1836,62,103302,10,768111,24,30558,0.4,1,0,1,0,0
1837,32,78928,19,1735548,60,52396,0.85,5,0,1,0,0
1838,23,56347,8,339596,48,46846,0.92,5,3,1,0,0
1839,38,18121,1,1514517,24,22396,0.22,1,3,0,0,0
1840,60,98793,0,624679,48,29125,0.51,1,3,1,0,0
1841,41,43164,3,1743152,60,24580,0.61,0,2,0,0,0
1842,35,40491,24,1828996,24,55697,0.46,1,3,1,0,0
1843,53,74222,2,1212111,60,40973,0.42,5,2,2,0,0
1844,55,18748,8,192770,12,25574,0.84,1,1,1,0,0
1845,46,41553,21,289947,36,26619,0.3,4,0,1,0,0
1846,28,131547,22,660999,24,15869,0.87,0,1,0,0,0
1847,56,75380,11,914282,36,2658,1.13,1,3,0,0,0
1848,50,59331,9,1994741,12,58147,0.7,5,0,0,1,1
1849,43,135617,33,1363085,24,49150,0.75,5,3,2,0,0
1850,62,54560,9,802913,36,14122,0.13,3,3,2,0,0
1851,64,68865,29,934094,36,45827,1.04,5,0,0,0,0
1852,34,90910,21,617660,24,15335,0.38,0,1,2,0,0
1853,34,92986,5,1666998,36,56928,0.76,5,3,0,0,0
1854,22,25068,1,874255,36,23677,1.18,4,0,2,0,1
1855,57,69460,29,645446,24,30223,0.73,2,1,0,0,0
1856,25,115766,1,1981084,36,31814,0.88,4,2,0,1,1
1857,58,61418,31,1082564,36,20075,0.56,4,1,2,1,1
1858,61,41206,15,1860023,48,45185,0.12,0,1,1,0,0
1859,34,143180,11,1231597,48,13258,0.97,0,0,0,0,0
1860,59,15287,0,623684,12,32527,0.09,3,1,0,0,0
1861,45,37337,7,1469056,48,12139,0.86,5,2,1,0,0
1862,40,147233,12,1130488,48,44325,0.08,3,2,0,0,0
1863,22,115667,14,1155523,12,42503,1.04,0,3,0,0,0
1864,59,105071,7,563676,36,21514,0.23,5,2,2,0,0
1865,26,113064,9,540913,36,58196,0.64,0,3,1,0,0
1866,37,121511,4,1142963,48,22917,0.74,0,2,0,0,0
1867,45,18178,18,1031469,12,56699,0.58,2,1,0,0,0
1868,48,46831,10,328652,36,31097,0.44,4,3,1,0,0
1869,22,148248,19,1406312,60,52119,0.59,3,2,1,0,0
1870,55,118306,19,683537,24,19788,0.41,3,1,2,0,0
1871,57,127025,20,51919,24,27061,0.55,1,1,2,1,1
1872,25,105417,17,879027,24,11947,0.46,2,3,2,0,0
1873,21,26984,9,190689,48,17544,0.7,0,0,0,0,0
1874,60,104312,33,1567060,24,22014,0.32,0,1,1,0,0
1875,32,98291,25,83298,24,16795,1.19,2,1,2,0,0
1876,56,22135,29,1335801,60,34632,0.63,5,0,1,0,0
1877,43,15320,8,283725,36,21352,0.27,3,3,0,1,1
1878,51,103774,30,326600,60,25653,0.6,0,2,0,0,0
1879,31,113071,3,1208175,48,3579,1.05,1,2,1,0,0
1880,30,124863,5,1971684,24,33758,0.08,3,1,1,0,0
1881,23,56777,13,1182297,36,45755,0.83,4,0,2,0,0
1882,34,61250,3,874356,24,40760,0.68,2,1,1,0,0
1883,36,88034,25,860672,24,34818,0.24,3,3,2,0,0
1884,30,119940,16,399525,48,8452,0.99,4,1,1,1,1
1885,49,55130,18,321372,24,39921,0.47,1,2,1,0,0
1886,30,148609,5,858118,12,17340,0.39,5,0,1,0,0
1887,32,30216,28,586208,36,48668,1.0,2,3,0,0,0
1888,50,99149,10,1630296,36,57175,0.78,5,1,0,0,0
1889,61,18009,15,1555367,12,49738,1.08,0,2,0,0,1
1890,21,104904,29,1733371,48,55452,0.77,5,1,2,0,0
1891,25,30029,24,1491229,24,4787,0.9,0,2,2,0,0
1892,40,117171,10,1432445,24,48149,1.01,4,0,0,0,0
1893,28,129456,6,1847511,36,50357,0.11,3,3,0,0,0
1894,63,77559,25,1787846,48,17839,0.94,1,1,1,0,0
1895,32,79892,21,696052,48,4155,0.76,4,3,1,0,0
1896,21,85409,24,211298,48,9019,0.13,1,0,2,0,0
1897,40,48065,18,254222,24,56512,0.63,5,2,2,0,0
1898,48,135544,30,371243,48,22614,0.14,1,0,1,0,0
1899,63,122340,25,1211133,12,28190,0.9,5,0,2,0,0
1900,57,48783,22,1971768,60,42375,0.68,1,3,0,1,1
1901,57,49152,12,592301,48,12928,1.15,2,0,1,0,0
1902,32,73741,24,1644310,60,50425,0.26,4,1,1,1,1
1903,57,122049,1,941641,24,10598,0.75,2,2,2,0,0
1904,64,44092,1,546409,48,46339,0.29,3,0,1,0,0
1905,48,101483,15,775735,36,22581,0.76,3,1,1,0,0
1906,35,136585,8,1030013,24,50974,0.88,0,2,0,0,0
1907,26,74754,27,1725125,12,46655,0.88,0,3,1,0,0
1908,64,102592,12,1980747,12,49796,0.99,0,2,1,0,0
1909,40,109543,34,312701,60,50743,1.03,3,3,1,0,0
1910,34,58169,12,1791325,60,48607,0.14,1,2,1,1,1
1911,22,69745,30,753060,36,15919,0.44,5,0,0,1,1
1912,29,125168,20,180878,36,40180,0.84,1,3,1,0,0
1913,57,128985,31,673431,12,6499,0.62,4,3,0,0,0
1914,40,20543,33,598866,48,39677,0.27,3,3,0,0,0
1915,46,36067,7,1697643,12,58321,0.69,5,0,0,0,0
1916,49,66033,1,714956,12,50246,0.52,5,0,2,0,0
1917,21,60256,31,1942508,36,45862,0.5,5,2,2,0,0
1918,55,101803,27,646822,60,54414,0.98,0,2,1,0,0
1919,26,133843,0,846561,36,27602,0.52,5,0,0,0,0
1920,57,43992,9,506610,36,54141,0.08,5,0,2,0,0
1921,25,63803,3,247118,36,31692,0.12,3,3,1,1,1
1922,53,124975,34,848028,12,42422,1.03,1,2,2,0,0
1923,34,41270,9,639643,48,50750,1.15,1,2,0,0,0
1924,32,22452,10,587262,12,53376,0.84,2,3,1,0,0
1925,62,56486,13,1296321,24,23760,0.47,2,3,0,0,0
1926,40,29859,11,1997012,36,4920,1.13,4,3,0,0,1
1927,44,47083,16,1349942,36,26085,0.81,3,1,2,0,0
1928,63,82708,15,1487514,24,24925,1.02,2,1,1,0,0
1929,54,126462,34,536649,36,7615,0.93,2,0,1,1,1
1930,45,108076,1,906634,36,39083,0.49,3,2,1,0,0
1931,49,34053,10,124442,36,57252,0.6,1,3,2,0,0
1932,59,104745,2,727178,24,47228,0.26,4,3,1,0,0
1933,51,84517,28,1678462,12,4783,0.39,4,2,2,1,1
1934,63,94267,17,183726,36,11605,0.94,4,1,1,0,0
1935,43,95077,19,608046,48,47557,1.08,2,2,2,0,0
1936,64,91623,13,1909212,24,46608,0.88,1,0,1,1,1
1937,58,146004,33,177309,60,21192,0.58,4,1,2,1,1
1938,40,68687,30,740288,24,5331,0.15,3,2,0,0,0
1939,43,83312,17,563644,12,53330,0.12,4,2,0,0,0
1940,36,122615,29,234681,24,33856,0.48,0,0,0,0,0
1941,62,145976,24,1653416,60,51949,0.58,1,2,1,0,0
1942,28,42564,18,453552,48,4846,0.75,0,1,2,0,0
1943,41,43835,7,1407757,60,35697,0.06,1,3,0,0,0
1944,21,22697,27,197278,24,39586,1.19,5,3,1,0,1
1945,28,95165,7,1657695,60,54243,0.47,3,3,2,0,0
1946,49,72823,30,1142139,24,37030,1.03,5,1,0,1,1
1947,52,24615,2,1116937,48,14775,0.67,2,2,0,0,0
1948,58,145499,2,1926343,48,9549,0.2,2,2,1,0,0
1949,25,91436,21,1173045,12,54632,0.97,5,2,2,1,1
1950,42,135562,16,1619157,48,54494,0.87,1,2,1,0,0
1951,54,86117,16,1609147,36,24437,0.66,4,3,0,0,0
1952,21,49782,13,600104,60,25958,0.64,0,1,1,0,0
1953,46,93533,8,1880286,60,26243,0.15,3,0,1,0,0
1954,63,87684,29,1769555,24,44177,0.8,4,1,0,0,0
1955,30,94558,20,284295,48,44424,1.1,2,2,0,0,0
1956,50,96422,11,666767,12,30984,0.16,4,2,2,0,0
1957,38,21638,31,76819,12,38942,0.35,5,1,2,0,0
1958,37,52419,10,1090801,12,58299,1.09,5,1,0,0,0
1959,46,48377,19,1483050,36,39538,0.38,0,3,0,0,0
1960,28,121244,34,58798,48,7833,0.8,2,2,2,0,0
1961,60,38382,10,730503,12,59357,0.67,1,1,1,0,0
1962,32,82789,7,886127,36,25386,0.74,3,2,0,1,1
1963,47,125634,3,1524539,60,53445,0.53,5,1,0,0,0
1964,28,146936,26,1866806,24,36813,0.39,3,2,1,0,0
1965,45,114572,29,1853123,48,35805,0.11,2,1,2,0,0
1966,24,138664,26,1752408,48,8242,0.91,1,2,2,0,0
1967,53,125674,20,1775118,60,30704,0.91,5,0,1,0,0
1968,21,118533,19,1352376,48,44419,0.82,0,3,0,0,0
1969,39,96845,3,583703,48,26832,0.79,3,0,1,0,0
1970,51,84590,10,1506800,48,14321,0.33,2,3,0,0,0
1971,36,142775,12,1710502,48,40930,0.08,3,3,2,0,0
1972,34,81471,8,1641316,36,34407,0.98,1,1,0,0,0
1973,25,58298,3,1555867,36,6073,0.61,0,0,0,0,0
1974,61,63924,11,1499912,24,19667,0.4,1,3,0,0,0
1975,46,24726,8,1818321,48,18035,0.17,5,2,0,1,1
1976,48,55542,12,684493,60,8732,0.12,4,1,0,0,0
1977,22,49753,25,1116746,12,57097,0.45,1,1,2,1,1
1978,26,94788,12,66259,24,5487,0.98,1,2,1,0,0
1979,29,36316,27,334243,12,36952,1.11,3,2,2,0,0
1980,53,99698,18,1239297,12,59702,1.08,1,3,0,0,0
1981,61,30960,23,1227970,48,31425,1.11,2,2,1,0,0
1982,45,45791,18,1063295,60,48658,1.09,5,1,0,0,0
1983,33,40216,12,1419978,12,21571,0.66,3,2,2,0,0
1984,29,79427,12,1270685,12,31075,0.3,3,0,2,0,0
1985,33,127470,27,1372525,24,44185,0.97,4,1,0,0,0
1986,51,88290,1,1607788,60,7495,0.3,5,2,0,0,0
1987,61,62014,9,1353175,60,20681,0.36,2,1,1,0,0
1988,31,65519,21,1141723,12,16781,0.32,5,3,1,0,0
1989,24,19042,12,124280,60,41865,0.64,1,0,0,0,0
1990,54,64052,8,1275701,24,10469,0.42,4,3,1,0,0
1991,58,29389,32,418921,24,47167,0.23,2,0,0,1,1
1992,24,110961,13,1720705,24,18202,0.57,4,2,0,0,0
1993,58,83111,19,1583185,48,21928,1.05,5,1,0,0,0
1994,39,120058,14,1747590,12,12985,0.71,0,2,2,0,0
1995,26,108715,31,440503,60,41599,1.06,5,3,0,0,0
1996,54,65733,32,126215,24,18775,0.28,1,1,0,0,0
1997,38,49754,16,1735773,12,2968,0.24,4,2,0,0,0
1998,33,100886,23,1456085,12,12382,0.71,0,2,1,0,0
1999,61,104524,29,1371705,48,7151,0.58,1,1,0,0,0
2000,43,96006,12,1373111,60,28804,0.81,4,1,2,0,0
2001,39,39704,15,579149,60,45586,0.96,4,3,2,0,0
2002,31,109913,1,311968,24,34259,0.91,5,0,0,0,0
2003,21,109108,16,1805864,24,22748,1.13,4,0,0,0,0
2004,44,22493,31,346508,12,21691,0.51,4,1,0,1,1
2005,27,84639,7,394543,60,34020,0.29,3,0,2,0,0
2006,45,69383,2,1588827,60,45560,0.68,4,3,1,0,0
2007,41,149066,11,1871936,24,29256,0.18,5,0,1,0,0
2008,35,62234,19,564060,36,8125,0.38,3,1,0,0,0
2009,21,143674,15,274402,12,6370,0.29,3,3,1,0,0
2010,32,20594,13,617211,60,6838,0.51,0,1,2,0,0
2011,27,22371,15,975423,48,50943,0.18,1,3,0,0,0
2012,35,62315,32,1285544,48,59429,0.09,3,3,1,0,0
2013,41,142251,29,551854,36,5134,0.81,2,1,0,0,0
2014,39,94526,11,1446538,24,47459,0.75,3,2,0,0,0
2015,49,101005,14,740200,24,45199,0.86,2,1,2,0,0
2016,45,120573,17,1796191,24,13556,0.81,0,3,2,0,0
2017,53,72514,27,1431880,48,35822,0.18,2,1,1,0,0
2018,52,90986,22,1226741,24,29977,0.38,0,1,2,0,0
2019,55,100959,13,1328890,48,22113,0.2,0,3,0,0,0
2020,64,17035,29,451392,36,32566,1.02,0,0,2,1,1
2021,58,124767,32,345673,12,4669,0.91,2,3,1,0,0
2022,46,32241,14,1548198,60,51427,0.28,2,1,1,0,0
2023,31,67975,6,718301,36,18081,0.44,0,3,1,0,0
2024,55,71396,14,575957,48,14938,1.16,0,3,2,0,0
2025,28,133920,10,1072936,36,7717,0.73,1,0,2,1,1
2026,34,101226,28,1839718,60,14282,0.97,0,2,2,0,0
2027,30,99719,30,357003,12,49659,0.35,4,1,2,0,0
2028,22,78014,24,1678650,60,44065,0.29,1,1,2,0,0
2029,29,54346,23,756443,48,16201,0.95,1,0,1,0,0
2030,23,85411,18,1643187,60,18289,0.84,1,3,1,0,0
2031,41,91441,1,280502,36,26406,0.83,4,2,2,0,0
2032,46,61121,21,1880113,24,59152,0.69,1,1,0,0,0
2033,28,75197,19,1628885,36,33286,0.7,1,2,1,0,0
2034,22,99577,32,570766,48,14873,0.9,2,2,0,0,0
2035,26,109634,7,351951,12,18512,0.36,5,3,0,0,0
2036,48,115211,24,440449,60,30927,0.46,2,3,1,1,1
2037,49,16466,8,362499,12,25461,1.05,0,3,0,0,1
2038,46,45771,33,545655,48,22710,0.41,0,1,0,1,1
2039,45,98886,22,1736279,60,21952,0.68,3,2,1,0,0
2040,32,80911,4,320855,36,15448,0.86,5,2,1,0,0
2041,25,103422,24,506295,36,17198,1.2,4,1,2,0,0
2042,54,88369,7,1106480,48,9622,0.55,2,0,1,0,0
2043,57,16893,15,1686897,60,42848,0.54,0,3,0,0,0
2044,35,45573,14,1854523,36,4402,1.02,4,1,1,0,0
2045,64,111907,0,1971486,48,52799,0.98,1,3,2,0,0
2046,56,114956,21,170035,48,38324,0.89,4,2,1,0,0
2047,35,133580,2,1843723,12,30467,0.58,2,1,0,0,0
2048,63,106404,13,1284744,36,36961,0.42,5,0,1,1,1
2049,43,72724,17,1320242,60,45007,0.75,3,3,0,0,0
2050,26,101133,17,1854717,36,54256,1.06,2,2,1,0,0
2051,64,30989,2,315237,36,22739,1.07,5,2,2,0,0
2052,63,43931,9,337062,36,20518,0.17,0,0,2,0,0
2053,41,24290,0,1040247,48,28547,0.54,0,0,1,0,0
2054,43,136136,26,243708,24,30936,0.58,4,3,0,0,0
2055,63,94878,26,764166,24,22287,1.17,2,2,2,0,0
2056,36,105477,10,1239042,12,54765,0.83,0,0,0,0,0
2057,35,141299,4,1223077,36,43351,0.52,1,1,1,0,0
2058,45,120686,6,834516,24,53431,0.08,1,0,2,0,0
2059,56,122286,18,666798,12,27476,0.7,3,1,2,0,0
2060,31,55475,28,1192284,48,14875,0.16,4,2,0,0,0
2061,35,97666,14,672107,36,12686,1.01,0,3,2,0,0
2062,24,111622,34,1080649,60,19536,0.92,3,2,0,0,0
2063,41,122573,11,1334179,48,36062,0.58,1,2,0,0,0
2064,33,61546,29,980784,12,50216,0.54,3,2,1,0,0
2065,42,22008,19,610591,48,27041,1.08,3,2,0,1,1
2066,39,63291,2,601741,60,33653,0.38,0,3,2,0,0
2067,54,51386,8,1613484,48,23673,0.34,0,0,0,1,1
2068,34,105909,25,945318,12,12367,1.13,0,3,2,1,1
2069,24,48040,1,1945703,60,21629,0.98,4,3,0,0,0
2070,47,75354,22,773809,60,57220,0.99,3,3,1,0,0
2071,49,93543,22,1622102,48,48105,0.27,3,3,1,0,0
2072,48,33157,20,206837,60,25100,0.21,4,0,0,0,0
2073,55,50315,15,1494132,48,8654,0.08,1,2,0,1,1
2074,28,50932,8,569676,36,27063,0.32,2,0,0,0,0
2075,36,128880,12,1845651,60,21322,0.94,1,0,1,1,1
2076,62,147018,27,1060913,48,21010,0.33,4,2,0,0,0
2077,56,29693,26,1660921,36,52101,0.89,3,0,0,0,0
2078,50,42241,16,1811924,60,14693,0.34,3,3,2,0,0
2079,38,130194,0,1717519,36,11241,0.5,0,3,1,0,0
2080,22,110790,17,1375745,60,31778,1.18,0,2,1,0,0
2081,33,87255,8,319289,12,38843,0.33,3,2,0,0,0
2082,24,26350,12,675494,12,14651,0.48,3,2,0,1,1
2083,46,71809,14,1285445,48,27966,0.4,5,3,2,0,0
2084,45,116894,3,1926731,24,11275,0.18,0,2,0,1,1
2085,50,112557,32,647518,12,47606,0.61,0,0,1,1,1
2086,31,46728,23,729290,24,3658,0.49,1,0,2,0,0
2087,27,32576,9,1515544,36,30963,0.85,3,1,1,0,0
2088,51,98384,19,1206714,36,8932,0.99,3,1,0,0,0
2089,64,15390,10,1829961,24,16248,0.68,4,2,2,0,0
2090,30,60436,11,786664,48,26437,0.09,1,1,1,0,0
2091,59,26569,17,1160616,60,41727,0.76,2,3,1,0,0
2092,33,37490,29,1731532,24,20201,0.11,2,3,1,1,1
2093,51,60875,19,1821632,24,43150,0.76,2,0,0,0,0
2094,27,20867,24,554788,24,51612,0.84,5,0,0,0,0
2095,62,95820,11,1556440,24,26355,0.28,0,1,0,0,0
2096,62,114515,20,1940038,24,16999,0.99,2,1,0,0,0
2097,56,24121,24,1155391,48,57167,1.1,4,3,1,0,1
2098,40,16539,10,266741,12,8376,0.99,0,0,2,0,1
2099,24,142402,8,1211365,60,53673,0.4,0,1,0,0,0
2100,27,89229,24,1527482,12,5476,0.72,2,3,2,0,0
2101,21,65435,34,793766,24,53857,1.1,0,0,1,1,1
2102,64,78965,31,1057536,12,6366,0.42,1,3,0,0,0
2103,62,126048,13,894355,48,50974,0.99,1,3,1,0,0
2104,33,111444,0,1266220,36,27733,0.06,2,0,0,0,0
2105,42,84922,16,1283678,12,14458,0.05,4,3,0,0,0
2106,41,112799,24,380048,60,34795,0.92,0,1,2,1,1
2107,42,108948,7,1867397,48,22615,0.93,3,3,1,0,0
2108,48,23947,4,287469,36,13164,0.96,2,1,1,0,1
2109,29,63785,4,807596,48,41316,1.12,5,2,1,1,1
2110,46,134963,34,1783139,24,5024,0.19,0,2,2,0,0
2111,29,15507,18,1175664,36,31559,0.32,2,2,2,0,0
2112,35,26618,22,579896,60,3264,1.09,2,3,1,0,1
2113,30,89286,8,619955,36,11047,0.25,4,2,1,0,0
2114,44,31122,29,1678411,60,46985,0.83,3,2,0,0,0
2115,62,124598,15,989989,24,8587,0.66,0,3,0,0,0
2116,28,101436,32,1599388,60,8577,0.15,2,0,2,0,0
2117,44,43633,1,977366,48,19635,0.38,2,3,0,0,0
2118,36,39495,13,1333483,12,47564,0.65,0,1,1,1,1
2119,46,79550,0,912380,48,5870,1.03,2,3,1,0,0
2120,47,51483,25,1956888,48,36094,0.86,2,0,0,0,0
2121,57,128181,24,1156136,36,57329,0.77,2,2,0,1,1
2122,24,49069,15,951495,24,11217,0.62,1,3,2,0,0
2123,44,134873,14,1073695,12,51513,0.39,1,2,0,0,0
2124,39,131843,25,264601,60,19602,0.19,3,1,2,0,0
2125,56,86947,15,930650,36,2605,0.52,4,0,0,1,1
2126,59,110761,13,426606,24,24343,0.08,0,2,0,1,1
2127,30,128753,28,733775,12,52822,0.29,4,2,0,0,0
2128,45,146764,23,986827,48,15003,0.55,4,2,0,1,1
2129,38,43926,14,1282862,24,45257,0.53,1,2,1,0,0
2130,39,114782,18,330141,24,34089,0.1,3,3,1,1,1
2131,56,119700,7,1219842,24,55595,0.73,4,0,1,0,0
2132,30,88984,33,1024507,48,19661,0.68,4,0,0,0,0
2133,53,64593,1,1102255,60,18782,0.14,2,2,2,0,0
2134,25,90609,26,538241,36,32029,1.13,0,0,0,0,0
2135,55,20209,9,1663172,60,15487,0.16,3,2,1,0,0
2136,64,141700,34,1304672,12,53324,1.03,0,1,2,0,0
2137,54,101597,22,745202,36,53962,0.05,1,1,2,0,0
2138,53,22211,7,1032912,12,49501,1.06,4,1,1,0,1
2139,41,24927,27,1037036,48,41042,0.07,4,0,0,0,0
2140,37,132333,22,497154,60,24065,0.92,5,2,2,0,0
2141,42,91382,3,579983,24,12844,0.47,0,3,2,0,0
2142,57,118780,13,276812,36,21323,0.9,1,3,1,1,1
2143,35,55696,28,632787,24,27397,0.51,5,1,2,0,0
2144,55,82616,0,73382,12,47957,0.13,5,1,2,0,0
2145,48,65013,3,1899243,24,19328,0.93,2,0,2,1,1
2146,27,64556,31,767583,24,45739,0.13,5,3,0,0,0
2147,52,138723,32,1756302,48,40733,1.11,5,0,0,0,0
2148,31,41140,25,1257115,48,47389,0.11,2,1,1,0,0
2149,30,16184,16,502532,60,31715,0.6,4,2,0,0,0
2150,29,126361,22,1473188,12,41116,0.88,4,2,2,0,0
2151,34,20606,31,1105340,48,58922,0.5,3,2,0,0,0
2152,33,31555,14,796256,48,58251,0.3,5,1,2,0,0
2153,45,105385,12,1736695,60,19580,0.92,0,0,2,0,0
2154,22,73502,1,111836,36,52364,0.95,4,2,0,0,0
2155,55,118844,18,1392643,60,2823,1.11,1,3,0,0,0
2156,27,106321,23,1353609,24,28472,0.48,0,3,0,0,0
2157,41,64056,23,1980719,24,9084,0.63,3,1,0,0,0
2158,38,113234,10,66292,48,14455,0.47,5,3,1,1,1
2159,23,56850,21,961345,48,12607,0.35,2,3,0,0,0
2160,62,42843,14,1381659,60,18919,0.91,3,1,1,1,1
2161,59,77320,9,1342348,60,49004,0.44,0,0,2,0,0
2162,61,44793,26,1117376,12,21394,0.54,2,2,1,0,0
2163,31,34627,8,106440,24,51004,0.51,1,1,2,0,0
2164,59,76822,27,466462,60,12819,0.87,2,3,1,0,0
2165,44,70798,0,701809,36,58689,1.11,2,2,1,1,1
2166,39,90318,16,496021,12,13969,0.82,1,2,2,0,0
2167,24,119186,30,1097568,60,19333,0.59,4,2,1,0,0
2168,46,102902,9,1744191,48,13700,0.95,4,1,2,0,0
2169,58,86334,28,1672512,60,33792,0.79,2,2,0,0,0
2170,62,121719,17,500067,48,35311,0.12,2,0,2,0,0
2171,52,138099,5,405642,48,38668,0.16,3,3,1,1,1
